n_neighbors,min_dist,n_components,n_seeds,trustworthiness_consensus,trustworthiness_mean_seeds,best_k,best_silhouette,best_ari_seed_consensus,best_min_cluster_size
31,0.0425,12,5,0.9205613539676211,0.9424335920967943,20,0.6592904329299927,0.6607505212030896,10
31,0.0425,13,5,0.9201315657360043,0.941794019119955,50,0.6642505526542664,0.6861520970531287,10
31,0.05,4,5,0.9191431084609173,0.9369772429302007,70,0.660079300403595,0.6898228269596686,7
31,0.05,5,5,0.9198247586072857,0.9416858073261919,70,0.6645696759223938,0.6951723461984766,9
31,0.05,6,5,0.9214268301398097,0.9422947240795174,50,0.6398223638534546,0.6948183484894654,10
31,0.05,7,5,0.9226795943760857,0.9423886340882511,25,0.6492369174957275,0.6934325158441853,10
31,0.05,8,5,0.9221164504590308,0.9424169972173411,25,0.6565189361572266,0.621552342569951,10
31,0.05,9,5,0.9232968375111065,0.9424030427359333,20,0.6642267107963562,0.6214104558028677,10
31,0.05,10,5,0.9223616779840895,0.9423013451113788,70,0.6473696827888489,0.675171780544343,8
31,0.05,11,5,0.9189897160280844,0.941975467451751,25,0.6481844186782837,0.6450351749252092,10
31,0.05,12,5,0.9237067225736445,0.942751628709275,20,0.6546414494514465,0.6939052644148332,10
31,0.05,13,5,0.9206617603351213,0.9420034610141667,30,0.6504116654396057,0.6837316312761977,10
31,0.1,4,5,0.9182410318301543,0.9369367776056844,60,0.62554532289505,0.6562799986544325,10
31,0.1,5,5,0.9217848422896481,0.9430262301060145,60,0.6260876059532166,0.7104818792482018,10
31,0.1,6,5,0.9217827940888033,0.9440626286387012,70,0.6229573488235474,0.6819910058185906,10
31,0.1,7,5,0.9231792440669522,0.9438693942468264,60,0.6247428059577942,0.6831128154351458,10
31,0.1,8,5,0.9233066332542772,0.9438034466322346,20,0.6382595300674438,0.664057462271377,10
31,0.1,9,5,0.9207566454655616,0.9436865299848811,25,0.6336483955383301,0.6804857843826173,10
31,0.1,10,5,0.9213568573652968,0.9435969612714162,20,0.6169300675392151,0.6532548707083814,10
31,0.1,11,5,0.9242894134509356,0.9436235611667353,20,0.6319928765296936,0.7114865884754844,10
31,0.1,12,5,0.9228937204165774,0.944052752748541,25,0.6293203830718994,0.6597901799784827,10
31,0.1,13,5,0.9223247213166725,0.9433453976815702,60,0.6114364862442017,0.7161574762422775,10
31,0.115,4,5,0.917813046905803,0.9372707634690911,70,0.6215825080871582,0.6511305787956019,5
31,0.115,5,5,0.9232026647983513,0.9432812311111913,70,0.5989751815795898,0.691314711867465,3
31,0.115,6,5,0.9228003269106653,0.9443318735449703,60,0.5900331139564514,0.676477904321829,9
31,0.115,7,5,0.9212509742868421,0.9441526915919353,20,0.6246055364608765,0.697912295287318,10
31,0.115,8,5,0.922853045819366,0.9443811194174561,20,0.6313353180885315,0.7110481308459515,10
31,0.115,9,5,0.9197361739207485,0.9443076379858437,60,0.6114339232444763,0.6761985750633246,10
31,0.115,10,5,0.9215963632858217,0.9442173123285883,70,0.6091827750205994,0.6616995824675339,5
31,0.115,11,5,0.9240298262569108,0.9442511610738539,25,0.602202832698822,0.6544994097226103,10
31,0.115,12,5,0.9231428662389044,0.9443966723860449,70,0.5925371646881104,0.6964240752002817,10
